,country,dates,mobility_percent_from_base_x,mobility_percent_from_base_y
2277,Saudi Arabia,2020-04-11,45.035,52.833333333333336
2278,Singapore,2020-02-15,74.32,92.33333333333333
2279,Singapore,2020-02-16,66.53,87.5
2280,Singapore,2020-02-17,69.20333333333333,94.0
2281,Singapore,2020-02-18,69.77333333333333,93.0
2282,Singapore,2020-02-19,71.50333333333334,92.33333333333333
2283,Singapore,2020-02-20,74.10333333333334,92.16666666666667
2284,Singapore,2020-02-21,85.82000000000001,93.16666666666667
2285,Singapore,2020-02-22,77.09333333333332,93.66666666666667
2286,Singapore,2020-02-23,67.87666666666667,92.16666666666667
2287,Singapore,2020-02-24,68.46666666666667,93.0
2288,Singapore,2020-02-25,70.47,95.33333333333333
2289,Singapore,2020-02-26,73.21666666666667,93.33333333333333
2290,Singapore,2020-02-27,74.85333333333334,94.5
2291,Singapore,2020-02-28,86.95333333333333,95.16666666666667
2292,Singapore,2020-02-29,78.17333333333333,95.83333333333333
2293,Singapore,2020-03-01,70.31333333333333,94.16666666666667
2294,Singapore,2020-03-02,70.84333333333333,95.33333333333333
2295,Singapore,2020-03-03,71.52333333333333,96.0
2296,Singapore,2020-03-04,73.07666666666667,93.66666666666667
2297,Singapore,2020-03-05,75.87333333333333,93.16666666666667
2298,Singapore,2020-03-06,87.10000000000001,95.83333333333333
2299,Singapore,2020-03-07,75.95666666666666,92.83333333333333
2300,Singapore,2020-03-08,68.3,93.16666666666667
2301,Singapore,2020-03-09,68.50333333333333,94.0
2302,Singapore,2020-03-10,70.96,95.0
2303,Singapore,2020-03-11,70.11666666666666,93.0
2304,Singapore,2020-03-12,70.85000000000001,94.16666666666667
2305,Singapore,2020-03-13,83.10333333333334,94.66666666666667
2306,Singapore,2020-03-14,72.92,95.16666666666667
2307,Singapore,2020-03-15,68.33666666666667,94.16666666666667
2308,Singapore,2020-03-16,65.48,95.16666666666667
2309,Singapore,2020-03-17,68.96666666666667,98.5
2310,Singapore,2020-03-18,66.98666666666666,93.66666666666667
2311,Singapore,2020-03-19,67.22333333333333,93.5
2312,Singapore,2020-03-20,74.08333333333333,93.0
2313,Singapore,2020-03-21,62.10333333333333,92.16666666666667
2314,Singapore,2020-03-22,54.10333333333333,88.0
2315,Singapore,2020-03-23,54.31333333333333,89.16666666666667
2316,Singapore,2020-03-24,54.050000000000004,92.83333333333333
2317,Singapore,2020-03-25,54.053333333333335,90.66666666666667
2318,Singapore,2020-03-26,53.96333333333333,90.66666666666667
2319,Singapore,2020-03-27,57.81,88.66666666666667
2320,Singapore,2020-03-28,50.300000000000004,89.83333333333333
2321,Singapore,2020-03-29,50.10666666666666,85.66666666666667
2322,Singapore,2020-03-30,49.86666666666667,88.5
2323,Singapore,2020-03-31,51.916666666666664,89.83333333333333
2324,Singapore,2020-04-01,50.68,86.33333333333333
2325,Singapore,2020-04-02,50.336666666666666,84.5
2326,Singapore,2020-04-03,53.98,89.5
2327,Singapore,2020-04-04,50.49,88.16666666666667
2328,Singapore,2020-04-05,53.053333333333335,85.5
2329,Singapore,2020-04-06,43.86333333333334,88.5
2330,Singapore,2020-04-07,31.570000000000004,72.0
2331,Singapore,2020-04-08,29.13,64.5
2332,Singapore,2020-04-09,28.63,67.5
2333,Singapore,2020-04-10,29.320000000000004,62.5
2334,Singapore,2020-04-11,28.360000000000003,63.666666666666664
2335,Slovakia,2020-02-15,123.05,111.66666666666667
2336,Slovakia,2020-02-16,108.48,110.5
2337,Slovakia,2020-02-17,116.16333333333334,109.0
2338,Slovakia,2020-02-18,118.57333333333334,108.5
2339,Slovakia,2020-02-19,115.42666666666668,104.16666666666667
2340,Slovakia,2020-02-20,116.53666666666668,104.83333333333333
2341,Slovakia,2020-02-21,127.33666666666666,99.66666666666667
2342,Slovakia,2020-02-22,112.57666666666667,108.33333333333333
2343,Slovakia,2020-02-23,105.89666666666666,97.5
2344,Slovakia,2020-02-24,108.67333333333335,104.16666666666667
2345,Slovakia,2020-02-25,118.02999999999999,107.5
2346,Slovakia,2020-02-26,112.73666666666666,100.0
2347,Slovakia,2020-02-27,109.39666666666666,103.5
2348,Slovakia,2020-02-28,113.96999999999998,98.66666666666667
2349,Slovakia,2020-02-29,97.32666666666667,107.83333333333333
2350,Slovakia,2020-03-01,85.85666666666667,98.0
2351,Slovakia,2020-03-02,101.77999999999999,103.5
2352,Slovakia,2020-03-03,102.63666666666666,98.83333333333333
2353,Slovakia,2020-03-04,103.95,99.66666666666667
2354,Slovakia,2020-03-05,106.31333333333333,104.83333333333333
2355,Slovakia,2020-03-06,111.27,97.5
2356,Slovakia,2020-03-07,101.66000000000001,100.83333333333333
2357,Slovakia,2020-03-08,88.25,109.5
2358,Slovakia,2020-03-09,84.92333333333333,103.66666666666667
2359,Slovakia,2020-03-10,79.0,102.0
2360,Slovakia,2020-03-11,71.33333333333333,92.66666666666667
2361,Slovakia,2020-03-12,71.95,98.83333333333333
2362,Slovakia,2020-03-13,49.63666666666666,82.16666666666667
2363,Slovakia,2020-03-14,39.57666666666666,69.33333333333333
2364,Slovakia,2020-03-15,39.76,66.16666666666666
2365,Slovakia,2020-03-16,37.70333333333334,68.5
2366,Slovakia,2020-03-17,40.446666666666665,66.66666666666666
2367,Slovakia,2020-03-18,40.08,69.66666666666667
2368,Slovakia,2020-03-19,45.93,70.33333333333333
2369,Slovakia,2020-03-20,44.52333333333333,67.83333333333334
2370,Slovakia,2020-03-21,30.16,52.666666666666664
2371,Slovakia,2020-03-22,33.39666666666667,55.333333333333336
2372,Slovakia,2020-03-23,36.050000000000004,61.166666666666664
2373,Slovakia,2020-03-24,36.78333333333333,64.66666666666666
2374,Slovakia,2020-03-25,38.73333333333333,62.166666666666664
2375,Slovakia,2020-03-26,43.17666666666667,64.83333333333334
2376,Slovakia,2020-03-27,48.68000000000001,70.16666666666667
2377,Slovakia,2020-03-28,47.64000000000001,71.5
2378,Slovakia,2020-03-29,44.49333333333333,55.166666666666664
2379,Slovakia,2020-03-30,42.42666666666667,64.83333333333334
2380,Slovakia,2020-03-31,43.24666666666667,67.0
2381,Slovakia,2020-04-01,46.75333333333333,69.16666666666667
2382,Slovakia,2020-04-02,48.67666666666667,70.33333333333333
2383,Slovakia,2020-04-03,48.93333333333334,70.5
2384,Slovakia,2020-04-04,47.64333333333334,72.0
2385,Slovakia,2020-04-05,55.59,63.0
2386,Slovakia,2020-04-06,53.49666666666667,77.5
2387,Slovakia,2020-04-07,60.31999999999999,84.0
2388,Slovakia,2020-04-08,41.30666666666667,73.66666666666667
2389,Slovakia,2020-04-09,45.46333333333333,72.83333333333333
2390,Slovakia,2020-04-10,39.7,50.666666666666664
2391,Slovakia,2020-04-11,41.84666666666667,70.33333333333333
2392,Slovenia,2020-02-15,165.625,113.83333333333333
2393,Slovenia,2020-02-16,117.41,112.16666666666667
2394,Slovenia,2020-02-17,118.17500000000001,100.16666666666667
2395,Slovenia,2020-02-18,116.965,100.66666666666667
2396,Slovenia,2020-02-19,118.74000000000001,100.66666666666667
2397,Slovenia,2020-02-20,121.19,102.16666666666667
2398,Slovenia,2020-02-21,136.14999999999998,102.66666666666667
2399,Slovenia,2020-02-22,125.41499999999999,114.0
2400,Slovenia,2020-02-23,113.61500000000001,109.66666666666667
2401,Slovenia,2020-02-24,123.78999999999999,103.83333333333333
2402,Slovenia,2020-02-25,119.995,103.33333333333333
2403,Slovenia,2020-02-26,102.41499999999999,90.0
2404,Slovenia,2020-02-27,112.485,99.33333333333333
2405,Slovenia,2020-02-28,126.84,100.83333333333333
2406,Slovenia,2020-02-29,110.03999999999999,100.66666666666667
2407,Slovenia,2020-03-01,85.42,86.0
2408,Slovenia,2020-03-02,100.195,99.16666666666667
2409,Slovenia,2020-03-03,100.945,97.66666666666667
2410,Slovenia,2020-03-04,110.64,100.5
2411,Slovenia,2020-03-05,109.89,101.83333333333333
2412,Slovenia,2020-03-06,120.60999999999999,95.66666666666667
2413,Slovenia,2020-03-07,112.3,105.66666666666667
2414,Slovenia,2020-03-08,96.77000000000001,117.5
2415,Slovenia,2020-03-09,95.725,100.83333333333333
2416,Slovenia,2020-03-10,90.53,102.33333333333333
2417,Slovenia,2020-03-11,95.13,105.16666666666667
2418,Slovenia,2020-03-12,75.69999999999999,104.5
2419,Slovenia,2020-03-13,57.209999999999994,87.0
2420,Slovenia,2020-03-14,44.150000000000006,77.33333333333333
2421,Slovenia,2020-03-15,46.19499999999999,75.33333333333333
2422,Slovenia,2020-03-16,44.285,70.16666666666667
2423,Slovenia,2020-03-17,42.6,66.83333333333334
2424,Slovenia,2020-03-18,43.72,65.5
2425,Slovenia,2020-03-19,44.635,65.16666666666666
2426,Slovenia,2020-03-20,41.980000000000004,62.5
2427,Slovenia,2020-03-21,31.995,58.5
2428,Slovenia,2020-03-22,30.61,43.5
2429,Slovenia,2020-03-23,30.17,57.0
2430,Slovenia,2020-03-24,32.9,53.833333333333336
2431,Slovenia,2020-03-25,29.36,52.166666666666664
2432,Slovenia,2020-03-26,29.884999999999998,50.666666666666664
2433,Slovenia,2020-03-27,33.78,57.333333333333336
2434,Slovenia,2020-03-28,33.885,63.5
2435,Slovenia,2020-03-29,30.310000000000002,48.5
2436,Slovenia,2020-03-30,28.115000000000002,51.333333333333336
2437,Slovenia,2020-03-31,31.064999999999998,56.0
2438,Slovenia,2020-04-01,33.67,57.333333333333336
2439,Slovenia,2020-04-02,35.825,59.166666666666664
2440,Slovenia,2020-04-03,37.26,59.833333333333336
2441,Slovenia,2020-04-04,32.045,59.0
2442,Slovenia,2020-04-05,39.53,51.0
2443,Slovenia,2020-04-06,40.98,64.16666666666666
2444,Slovenia,2020-04-07,42.96,65.0
2445,Slovenia,2020-04-08,45.32,64.33333333333334
2446,Slovenia,2020-04-09,45.725,65.66666666666666
2447,Slovenia,2020-04-10,43.73,64.66666666666666
2448,Slovenia,2020-04-11,33.51,62.166666666666664
2449,South Africa,2020-02-15,113.16,99.83333333333333
2450,South Africa,2020-02-16,95.83,96.5
2451,South Africa,2020-02-17,106.86,96.33333333333333
2452,South Africa,2020-02-18,108.745,95.5
2453,South Africa,2020-02-19,110.69,95.16666666666667
2454,South Africa,2020-02-20,111.91999999999999,97.66666666666667
2455,South Africa,2020-02-21,126.44999999999999,98.5
2456,South Africa,2020-02-22,104.17,94.0
2457,South Africa,2020-02-23,87.825,92.33333333333333
2458,South Africa,2020-02-24,102.345,95.0
2459,South Africa,2020-02-25,105.86500000000001,99.83333333333333
2460,South Africa,2020-02-26,111.245,100.66666666666667
2461,South Africa,2020-02-27,116.53999999999999,102.5
2462,South Africa,2020-02-28,140.84,106.0
2463,South Africa,2020-02-29,125.23,106.16666666666667
2464,South Africa,2020-03-01,97.63,108.5
2465,South Africa,2020-03-02,103.82,103.33333333333333
2466,South Africa,2020-03-03,106.08000000000001,104.16666666666667
2467,South Africa,2020-03-04,108.72,104.0
2468,South Africa,2020-03-05,114.5,104.5
2469,South Africa,2020-03-06,130.01,106.0
2470,South Africa,2020-03-07,116.925,103.16666666666667
2471,South Africa,2020-03-08,88.255,98.33333333333333
2472,South Africa,2020-03-09,97.755,97.0
2473,South Africa,2020-03-10,100.725,96.33333333333333
2474,South Africa,2020-03-11,99.57499999999999,96.0
2475,South Africa,2020-03-12,100.37,96.66666666666667
2476,South Africa,2020-03-13,118.48,99.33333333333333
2477,South Africa,2020-03-14,103.44,98.0
2478,South Africa,2020-03-15,77.11,94.33333333333333
2479,South Africa,2020-03-16,79.115,94.5
2480,South Africa,2020-03-17,79.555,92.16666666666667
2481,South Africa,2020-03-18,75.725,92.16666666666667
2482,South Africa,2020-03-19,74.77,90.66666666666667
2483,South Africa,2020-03-20,79.34,91.33333333333333
2484,South Africa,2020-03-21,62.105000000000004,85.5
2485,South Africa,2020-03-22,47.945,83.0
2486,South Africa,2020-03-23,55.685,86.33333333333333
2487,South Africa,2020-03-24,60.785000000000004,92.33333333333333
2488,South Africa,2020-03-25,68.3,99.0
2489,South Africa,2020-03-26,59.72,102.33333333333333
2490,South Africa,2020-03-27,12.45,49.333333333333336
2491,South Africa,2020-03-28,12.06,48.666666666666664
2492,South Africa,2020-03-29,12.645,50.166666666666664
2493,South Africa,2020-03-30,14.945,52.833333333333336
2494,South Africa,2020-03-31,16.28,54.0
2495,South Africa,2020-04-01,17.325,55.833333333333336
2496,South Africa,2020-04-02,18.42,56.166666666666664
2497,South Africa,2020-04-03,18.18,55.0
2498,South Africa,2020-04-04,14.575,51.5
2499,South Africa,2020-04-05,14.33,53.333333333333336
2500,South Africa,2020-04-06,17.615000000000002,54.0
2501,South Africa,2020-04-07,18.415,54.166666666666664
2502,South Africa,2020-04-08,19.215,54.166666666666664
2503,South Africa,2020-04-09,19.995,57.0
2504,South Africa,2020-04-10,17.715,47.166666666666664
2505,South Africa,2020-04-11,18.085,52.333333333333336
2506,Spain,2020-02-15,157.04666666666665,105.5
2507,Spain,2020-02-16,126.58333333333333,103.33333333333333
2508,Spain,2020-02-17,123.27999999999999,102.5
2509,Spain,2020-02-18,128.48333333333332,101.66666666666667
2510,Spain,2020-02-19,129.98000000000002,102.66666666666667
2511,Spain,2020-02-20,135.78333333333333,104.0
2512,Spain,2020-02-21,157.87666666666667,104.83333333333333
2513,Spain,2020-02-22,165.0666666666667,110.33333333333333
2514,Spain,2020-02-23,131.66333333333333,109.83333333333333
2515,Spain,2020-02-24,127.57,106.83333333333333
2516,Spain,2020-02-25,121.79666666666667,102.0
2517,Spain,2020-02-26,125.07666666666667,102.66666666666667
2518,Spain,2020-02-27,137.58333333333334,105.5
2519,Spain,2020-02-28,160.29666666666665,102.66666666666667
2520,Spain,2020-02-29,158.99333333333334,104.33333333333333
2521,Spain,2020-03-01,128.04,103.0
2522,Spain,2020-03-02,117.86333333333333,97.66666666666667
2523,Spain,2020-03-03,117.62,100.16666666666667
2524,Spain,2020-03-04,122.86666666666667,103.0
2525,Spain,2020-03-05,130.70333333333335,100.83333333333333
2526,Spain,2020-03-06,152.82000000000002,99.83333333333333
2527,Spain,2020-03-07,158.92333333333332,103.5
2528,Spain,2020-03-08,123.31666666666668,106.16666666666667
2529,Spain,2020-03-09,109.34666666666665,102.83333333333333
2530,Spain,2020-03-10,102.98666666666668,104.66666666666667
2531,Spain,2020-03-11,97.36,103.16666666666667
2532,Spain,2020-03-12,77.27,99.5
2533,Spain,2020-03-13,61.6,89.5
2534,Spain,2020-03-14,33.406666666666666,68.33333333333333
2535,Spain,2020-03-15,18.036666666666665,47.666666666666664
2536,Spain,2020-03-16,15.633333333333335,52.5
2537,Spain,2020-03-17,13.800000000000002,49.5
2538,Spain,2020-03-18,13.036666666666667,49.5
2539,Spain,2020-03-19,11.756666666666668,42.833333333333336
2540,Spain,2020-03-20,12.156666666666666,46.833333333333336
2541,Spain,2020-03-21,9.006666666666668,41.166666666666664
2542,Spain,2020-03-22,8.266666666666667,35.66666666666667
2543,Spain,2020-03-23,11.493333333333334,45.666666666666664
2544,Spain,2020-03-24,11.366666666666665,44.166666666666664
2545,Spain,2020-03-25,11.08,44.166666666666664
2546,Spain,2020-03-26,11.186666666666667,43.833333333333336
2547,Spain,2020-03-27,11.189999999999998,44.166666666666664
2548,Spain,2020-03-28,8.700000000000001,40.166666666666664
2549,Spain,2020-03-29,8.52,35.16666666666667
2550,Spain,2020-03-30,10.566666666666665,41.5
2551,Spain,2020-03-31,10.696666666666667,40.5
2552,Spain,2020-04-01,10.596666666666666,41.333333333333336
2553,Spain,2020-04-02,10.843333333333334,41.5
2554,Spain,2020-04-03,10.796666666666667,43.166666666666664
2555,Spain,2020-04-04,8.770000000000001,40.166666666666664
2556,Spain,2020-04-05,8.396666666666667,34.16666666666667
2557,Spain,2020-04-06,11.533333333333333,42.833333333333336
2558,Spain,2020-04-07,12.15,44.166666666666664
2559,Spain,2020-04-08,12.520000000000001,46.333333333333336
2560,Spain,2020-04-09,10.12,37.0
2561,Spain,2020-04-10,9.026666666666666,31.0
2562,Spain,2020-04-11,9.846666666666666,43.0
2563,Sweden,2020-02-15,130.25333333333333,101.16666666666667
2564,Sweden,2020-02-16,109.88,89.83333333333333
2565,Sweden,2020-02-17,107.05666666666667,96.66666666666667
2566,Sweden,2020-02-18,110.64666666666666,100.83333333333333
2567,Sweden,2020-02-19,114.81666666666666,103.83333333333333
2568,Sweden,2020-02-20,113.20333333333333,98.33333333333333
2569,Sweden,2020-02-21,123.32333333333334,103.16666666666667
2570,Sweden,2020-02-22,124.29666666666667,97.5
2571,Sweden,2020-02-23,112.90999999999998,104.0
2572,Sweden,2020-02-24,105.07,103.33333333333333
2573,Sweden,2020-02-25,106.63999999999999,103.16666666666667
2574,Sweden,2020-02-26,108.35666666666667,100.5
2575,Sweden,2020-02-27,110.41000000000001,102.5
2576,Sweden,2020-02-28,118.18333333333334,103.16666666666667
2577,Sweden,2020-02-29,123.42,104.16666666666667
2578,Sweden,2020-03-01,106.82333333333334,97.16666666666667
2579,Sweden,2020-03-02,103.35333333333334,101.5
2580,Sweden,2020-03-03,103.71999999999998,100.33333333333333
2581,Sweden,2020-03-04,104.03333333333335,98.16666666666667
2582,Sweden,2020-03-05,107.18666666666667,101.0
2583,Sweden,2020-03-06,119.94999999999999,104.16666666666667
2584,Sweden,2020-03-07,125.39333333333333,108.5
2585,Sweden,2020-03-08,106.11666666666667,98.83333333333333
2586,Sweden,2020-03-09,101.00666666666667,100.33333333333333
2587,Sweden,2020-03-10,98.83,99.16666666666667
2588,Sweden,2020-03-11,94.89999999999999,100.66666666666667
2589,Sweden,2020-03-12,82.21,94.33333333333333
2590,Sweden,2020-03-13,85.02,94.66666666666667
2591,Sweden,2020-03-14,85.80999999999999,105.83333333333333
2592,Sweden,2020-03-15,73.56666666666666,87.16666666666667
2593,Sweden,2020-03-16,69.48666666666666,93.5
2594,Sweden,2020-03-17,66.05666666666667,89.0
2595,Sweden,2020-03-18,65.18333333333332,86.5
2596,Sweden,2020-03-19,69.74,94.0
2597,Sweden,2020-03-20,70.27666666666669,88.16666666666667
2598,Sweden,2020-03-21,74.43333333333334,100.0
2599,Sweden,2020-03-22,69.11999999999999,96.5
2600,Sweden,2020-03-23,64.16666666666667,86.83333333333333
2601,Sweden,2020-03-24,65.80666666666667,89.33333333333333
2602,Sweden,2020-03-25,69.21,92.33333333333333
2603,Sweden,2020-03-26,71.15666666666667,96.0
2604,Sweden,2020-03-27,74.69333333333334,94.33333333333333
2605,Sweden,2020-03-28,74.51333333333334,97.66666666666667
2606,Sweden,2020-03-29,70.14,93.33333333333333
2607,Sweden,2020-03-30,65.18666666666668,86.5
2608,Sweden,2020-03-31,68.34666666666668,90.5
2609,Sweden,2020-04-01,69.91000000000001,90.66666666666667
2610,Sweden,2020-04-02,66.04666666666667,83.16666666666667
2611,Sweden,2020-04-03,69.36,85.83333333333333
2612,Sweden,2020-04-04,71.52666666666667,97.33333333333333
2613,Sweden,2020-04-05,72.2,97.66666666666667
2614,Sweden,2020-04-06,79.73666666666666,103.0
2615,Sweden,2020-04-07,78.21333333333332,98.66666666666667
2616,Sweden,2020-04-08,81.28333333333335,102.5
2617,Sweden,2020-04-09,81.03,104.5
2618,Sweden,2020-04-10,72.09666666666666,91.83333333333333
2619,Sweden,2020-04-11,63.333333333333336,95.66666666666667
2620,Switzerland,2020-02-15,125.96999999999998,105.33333333333333
2621,Switzerland,2020-02-16,102.99666666666667,109.5
2622,Switzerland,2020-02-17,109.16000000000001,98.0
2623,Switzerland,2020-02-18,111.71,106.66666666666667
2624,Switzerland,2020-02-19,110.73333333333333,95.83333333333333
2625,Switzerland,2020-02-20,112.43,107.83333333333333
2626,Switzerland,2020-02-21,122.78333333333335,103.33333333333333
2627,Switzerland,2020-02-22,129.20666666666668,111.5
2628,Switzerland,2020-02-23,99.73666666666668,111.83333333333333
2629,Switzerland,2020-02-24,109.22666666666665,114.5
2630,Switzerland,2020-02-25,106.71666666666668,104.5
2631,Switzerland,2020-02-26,107.7,94.66666666666667
2632,Switzerland,2020-02-27,107.46,94.33333333333333
2633,Switzerland,2020-02-28,114.54666666666667,103.33333333333333
2634,Switzerland,2020-02-29,110.89333333333333,96.16666666666667
2635,Switzerland,2020-03-01,93.88,107.0
2636,Switzerland,2020-03-02,94.20333333333333,93.83333333333333
2637,Switzerland,2020-03-03,98.56333333333333,101.5
2638,Switzerland,2020-03-04,102.39666666666666,100.66666666666667
2639,Switzerland,2020-03-05,98.72333333333334,89.83333333333333
2640,Switzerland,2020-03-06,107.67666666666666,96.0
2641,Switzerland,2020-03-07,109.14333333333333,97.83333333333333
2642,Switzerland,2020-03-08,93.81,110.0
2643,Switzerland,2020-03-09,91.91333333333334,94.83333333333333
2644,Switzerland,2020-03-10,91.13333333333333,92.66666666666667
2645,Switzerland,2020-03-11,94.37,100.0
2646,Switzerland,2020-03-12,83.12333333333333,97.5
2647,Switzerland,2020-03-13,78.64666666666666,99.33333333333333
2648,Switzerland,2020-03-14,70.02,92.66666666666667
2649,Switzerland,2020-03-15,63.04333333333333,102.83333333333333
2650,Switzerland,2020-03-16,58.22666666666667,96.83333333333333
2651,Switzerland,2020-03-17,49.67666666666667,84.5
2652,Switzerland,2020-03-18,48.85999999999999,81.83333333333333
2653,Switzerland,2020-03-19,46.10666666666666,78.0
2654,Switzerland,2020-03-20,42.656666666666666,73.5
2655,Switzerland,2020-03-21,34.559999999999995,63.5
2656,Switzerland,2020-03-22,31.836666666666662,55.5
2657,Switzerland,2020-03-23,38.99,68.33333333333333
2658,Switzerland,2020-03-24,40.089999999999996,70.66666666666667
2659,Switzerland,2020-03-25,40.22,67.66666666666666
2660,Switzerland,2020-03-26,40.336666666666666,67.0
2661,Switzerland,2020-03-27,44.45666666666667,72.33333333333333
2662,Switzerland,2020-03-28,44.910000000000004,74.5
2663,Switzerland,2020-03-29,32.94,54.666666666666664
2664,Switzerland,2020-03-30,38.46,62.333333333333336
2665,Switzerland,2020-03-31,44.69333333333333,72.66666666666667
2666,Switzerland,2020-04-01,45.596666666666664,73.33333333333333
2667,Switzerland,2020-04-02,46.32666666666666,73.5
2668,Switzerland,2020-04-03,48.89666666666667,75.66666666666667
2669,Switzerland,2020-04-04,47.14333333333334,75.33333333333333
2670,Switzerland,2020-04-05,49.10666666666666,77.16666666666667
2671,Switzerland,2020-04-06,49.09,77.16666666666667
2672,Switzerland,2020-04-07,52.126666666666665,82.33333333333333
2673,Switzerland,2020-04-08,54.86000000000001,80.66666666666667
2674,Switzerland,2020-04-09,53.14000000000001,83.0
2675,Switzerland,2020-04-10,52.22666666666667,66.83333333333334
2676,Switzerland,2020-04-11,52.303333333333335,81.33333333333333
2677,Taiwan,2020-02-15,122.52333333333333,105.0
2678,Taiwan,2020-02-16,101.33,88.66666666666667
2679,Taiwan,2020-02-17,103.33666666666666,93.66666666666667
2680,Taiwan,2020-02-18,107.52666666666666,96.66666666666667
2681,Taiwan,2020-02-19,107.76,98.66666666666667
2682,Taiwan,2020-02-20,109.29,95.66666666666667
2683,Taiwan,2020-02-21,123.85666666666667,99.33333333333333
2684,Taiwan,2020-02-22,120.24333333333334,97.83333333333333
2685,Taiwan,2020-02-23,109.85000000000001,101.5
2686,Taiwan,2020-02-24,91.96,99.16666666666667
2687,Taiwan,2020-02-25,84.26666666666667,99.5
2688,Taiwan,2020-02-26,92.84999999999998,98.66666666666667
2689,Taiwan,2020-02-27,126.29666666666667,98.16666666666667
2690,Taiwan,2020-02-28,134.82666666666668,105.33333333333333
2691,Taiwan,2020-02-29,126.54333333333334,101.33333333333333
2692,Taiwan,2020-03-01,96.96333333333332,101.0
2693,Taiwan,2020-03-02,85.88333333333333,96.33333333333333
2694,Taiwan,2020-03-03,85.61333333333334,98.0
2695,Taiwan,2020-03-04,84.96666666666665,94.0
2696,Taiwan,2020-03-05,91.55333333333334,91.0
2697,Taiwan,2020-03-06,122.37,100.0
2698,Taiwan,2020-03-07,125.92333333333333,101.0
2699,Taiwan,2020-03-08,97.90999999999998,103.0
2700,Taiwan,2020-03-09,84.17,97.83333333333333
2701,Taiwan,2020-03-10,89.66000000000001,91.0
2702,Taiwan,2020-03-11,88.40666666666668,98.5
2703,Taiwan,2020-03-12,90.88999999999999,94.33333333333333
2704,Taiwan,2020-03-13,112.28666666666668,93.66666666666667
2705,Taiwan,2020-03-14,123.42,90.66666666666667
2706,Taiwan,2020-03-15,97.19,104.33333333333333
2707,Taiwan,2020-03-16,85.51,99.16666666666667
2708,Taiwan,2020-03-17,82.88000000000001,98.33333333333333
2709,Taiwan,2020-03-18,77.86333333333333,96.0
2710,Taiwan,2020-03-19,80.71333333333334,91.5
2711,Taiwan,2020-03-20,109.81,99.66666666666667
2712,Taiwan,2020-03-21,109.23666666666666,98.5
2713,Taiwan,2020-03-22,87.05333333333333,100.5
2714,Taiwan,2020-03-23,77.82333333333334,95.83333333333333
2715,Taiwan,2020-03-24,78.13666666666667,96.83333333333333
2716,Taiwan,2020-03-25,78.66000000000001,97.5
2717,Taiwan,2020-03-26,81.13666666666667,94.33333333333333
2718,Taiwan,2020-03-27,94.55,94.83333333333333
2719,Taiwan,2020-03-28,98.45,86.0
2720,Taiwan,2020-03-29,83.99000000000001,98.33333333333333
2721,Taiwan,2020-03-30,75.14,93.5
2722,Taiwan,2020-03-31,79.25,96.5
2723,Taiwan,2020-04-01,97.01,97.33333333333333
2724,Taiwan,2020-04-02,101.49333333333334,92.0
2725,Taiwan,2020-04-03,91.96,96.5
2726,Taiwan,2020-04-04,90.58666666666666,85.66666666666667
2727,Taiwan,2020-04-05,77.53333333333333,88.0
2728,Taiwan,2020-04-06,70.26333333333334,89.33333333333333
2729,Taiwan,2020-04-07,72.99,93.5
2730,Taiwan,2020-04-08,71.82000000000001,94.16666666666667
2731,Taiwan,2020-04-09,70.46666666666665,93.5
2732,Taiwan,2020-04-10,88.39,98.0
2733,Taiwan,2020-04-11,79.32333333333334,90.0
2734,Thailand,2020-02-15,119.25,99.33333333333333
2735,Thailand,2020-02-16,96.985,99.0
2736,Thailand,2020-02-17,86.32,99.0
2737,Thailand,2020-02-18,85.03,98.0
2738,Thailand,2020-02-19,86.47,97.5
2739,Thailand,2020-02-20,91.225,98.16666666666667
2740,Thailand,2020-02-21,115.685,98.5
2741,Thailand,2020-02-22,117.21,97.33333333333333
2742,Thailand,2020-02-23,94.12,97.33333333333333
2743,Thailand,2020-02-24,84.445,97.33333333333333
2744,Thailand,2020-02-25,83.225,98.0
2745,Thailand,2020-02-26,81.41,97.33333333333333
2746,Thailand,2020-02-27,83.91,96.83333333333333
2747,Thailand,2020-02-28,110.17500000000001,98.66666666666667
2748,Thailand,2020-02-29,105.925,98.33333333333333
2749,Thailand,2020-03-01,87.625,99.16666666666667
2750,Thailand,2020-03-02,79.455,98.83333333333333
2751,Thailand,2020-03-03,78.56,97.66666666666667
2752,Thailand,2020-03-04,79.8,96.66666666666667
2753,Thailand,2020-03-05,86.17500000000001,96.83333333333333
2754,Thailand,2020-03-06,107.22,95.83333333333333
2755,Thailand,2020-03-07,101.575,95.16666666666667
2756,Thailand,2020-03-08,84.53999999999999,95.16666666666667
2757,Thailand,2020-03-09,75.13499999999999,95.66666666666667
2758,Thailand,2020-03-10,73.46000000000001,95.66666666666667
2759,Thailand,2020-03-11,72.0,95.0
2760,Thailand,2020-03-12,71.075,94.33333333333333
2761,Thailand,2020-03-13,85.725,93.5
2762,Thailand,2020-03-14,80.92,92.16666666666667
2763,Thailand,2020-03-15,66.375,90.16666666666667
2764,Thailand,2020-03-16,58.765,93.16666666666667
2765,Thailand,2020-03-17,57.675000000000004,91.66666666666667
2766,Thailand,2020-03-18,55.56999999999999,89.83333333333333
2767,Thailand,2020-03-19,54.900000000000006,88.0
2768,Thailand,2020-03-20,60.125,85.83333333333333
